company,date,year,indid,ind,行业,sfcy,rd,rda,fin,size,lev,grow,share,board,ip,roe,ocf,pat,inv,m2,sfin,guquan,efi
002537,2018-12-31,2018,C34,0,通用设备制造业,1,19.06587029,0.020208094,0.20851092,22.96754265,0.424227893,0.00254049,0.226200014,0.333333343,0.038637999,0.020364,0.024171077,,,0.069899999,0.185461223,0,
002538,2011-12-31,2011,C26,0,化学原料及化学制品制造业,1,17.83361435,0.027573943,0.237724215,21.42449951,0.410743952,0.00327755,0.472000003,0.333333343,0.033500001,0.181306005,-0.129040465,2.772588722,0,0.173199996,0.232867494,0,
002538,2012-12-31,2012,C26,0,化学原料及化学制品制造业,1,17.83853722,0.025554297,0.074887246,21.50548744,0.392309278,0.00078624,0.472000003,0.375,0.040128022,0.113808997,0.042767327,3.044522438,0.693147181,0.143900007,0.073455364,0,
002538,2013-12-31,2013,C26,0,化学原料及化学制品制造业,1,17.96039009,0.023583163,0.069218494,21.70761299,0.619607925,0.0019886,0.472000003,0.333333343,0.034271002,0.069262996,0.006027988,3.526360525,1.609437912,0.135900006,0.069218494,0,
002538,2015-12-31,2015,C26,0,化学原料及化学制品制造业,1,18.32718849,0.022182574,0.171592966,22.13563538,0.363158911,0.0025038,0.348699987,0.333333343,0.035222001,0.103246003,0.104291901,4.043051268,2.944438979,0.133399993,0.171592966,0,19.7816573
002538,2016-12-31,2016,C26,0,化学原料及化学制品制造业,1,18.365345,0.01992503,0.044264242,22.28112411,0.466300845,-0.00052375,0.25,0.333333343,0.035181001,0.078982003,0.124548458,3.988984047,2.995732274,0.113300003,0.044053655,0,21.77198736
002538,2017-12-31,2017,C26,0,化学原料及化学制品制造业,1,18.19384384,0.017744927,0.12915197,22.22550011,0.327954322,-0.00076427,0.25,0.333333343,0.035243999,0.064929001,0.010035359,4.025351691,2.995732274,0.081100002,0.128912866,0,
002538,2018-12-31,2018,C26,0,化学原料及化学制品制造业,1,18.20879173,0.016548052,0.126697391,22.31027985,0.363249749,0.00201361,0.253500015,0.333333343,0.034758002,0.089652002,0.042732626,,,0.069899999,0.126697391,0,
002539,2011-12-31,2011,C26,0,化学原料及化学制品制造业,1,14.60192013,0.000494288,0.222911835,22.2143116,0.90300262,0.00583363,0.444999993,0.333333343,0.027899999,0.161515996,0.04388937,3.295836866,1.386294361,0.173199996,0.221553564,0,
002540,2012-12-31,2012,C32,0,有色金属冶炼及压延加工业,1,17.81834602,0.023829855,0.402571261,21.55516052,0.046802126,0.00333864,0.468199998,0.375,0.062985301,0.044566002,-0.022696927,3.988984047,1.098612289,0.143900007,0.399920523,0,
002540,2013-12-31,2013,C32,0,有色金属冶炼及压延加工业,1,18.14208221,0.030485906,0.084065527,21.63257217,0.066582598,0.00182628,0.468199998,0.400000006,0.071838997,0.063964002,0.019524818,4.454347296,1.609437912,0.135900006,0.079179354,0,21.17942406
002540,2014-12-31,2014,C32,0,有色金属冶炼及压延加工业,1,18.36290932,0.034493826,0.080130897,21.72988319,0.109882832,0.00093894,0.424900025,0.400000006,0.056597002,0.091874003,0.032260973,4.700480366,1.945910149,0.110100001,0.079555839,0,21.36984538
002540,2015-12-31,2015,C32,0,有色金属冶炼及压延加工业,1,18.30554199,0.028882949,0.133357391,21.85004616,0.14015381,0.00021102,0.424900025,0.5,0.066007003,0.093121,0.053144936,4.787491743,2.397895273,0.133399993,0.132717595,0,21.55094391
002540,2016-12-31,2016,C32,0,有色金属冶炼及压延加工业,1,18.52211952,0.033761915,0.119043306,21.91054153,0.110979646,0.00184967,0.424900025,0.400000006,0.057429001,0.104920998,-0.031745788,4.955827058,2.833213344,0.113300003,0.118918076,0,21.3781918
002540,2017-12-31,2017,C32,0,有色金属冶炼及压延加工业,1,18.74607086,0.027639583,0.093335301,22.33457756,0.075008094,0.0025606,0.390699983,0.400000006,0.051727999,0.079792999,-0.020629924,5.111987788,3.295836866,0.081100002,0.09311486,0,21.59873457
002540,2018-12-31,2018,C32,0,有色金属冶炼及压延加工业,1,18.85365295,0.028244717,0.108408175,22.42050171,0.115662828,0.0005357,0.390699983,0.400000006,0.065343,0.078528002,0.078900881,,,0.069899999,0.108408175,0,
002541,2016-12-31,2016,C33,0,金属制品业,1,17.44749641,0.004922868,0.175026551,22.76136017,0.983467519,0.001343,0.370299995,0.400000006,0.029522,0.045841001,0.022334654,5.308267697,2.63905733,0.113300003,0.172378808,0,
002542,2011-12-31,2011,E50,0,建筑装饰和其他建筑业,1,15.91419125,0.010021816,0.68073076,20.5171814,0.102289908,0.00172924,0.538200021,0.428571433,0.029921001,0.117021002,0.058912791,1.945910149,1.098612289,0.173199996,0.667762101,0,
002542,2012-12-31,2012,E48,0,土木工程建筑业,1,16.53112221,0.016226903,0.381248921,20.65220833,0.175937817,0.00707703,0.538200021,0.428571433,0.028991999,0.083416,-0.052120704,2.079441542,1.609437912,0.143900007,0.374383777,0,
002542,2013-12-31,2013,E48,0,土木工程建筑业,1,16.53007317,0.014871994,0.270479828,20.73834991,0.196137011,0.00119133,0.538200021,0.428571433,0.029991001,0.086181998,0.052682001,2.079441542,1.609437912,0.135900006,0.266770065,0,
002542,2014-12-31,2014,E48,0,土木工程建筑业,1,17.30685043,0.010834021,0.030313989,21.8319149,0.798124135,0.01385272,0.415600002,0.428571433,0.031111,0.102701999,-0.07893806,4.644390899,3.688879454,0.110100001,0.030313989,0,20.22073902
002542,2015-12-31,2015,E48,0,土木工程建筑业,1,17.89857292,0.012493929,0.182715356,22.28108597,0.764817178,0.00603802,0.377499998,0.333333343,0.052707002,0.102940999,-0.023130665,4.859812404,3.970291914,0.133399993,0.156183541,0,
002542,2016-12-31,2016,E48,0,土木工程建筑业,1,18.25817871,0.015008974,0.069555968,22.45728493,0.733896554,0.00194835,0.36650002,0.333333343,0.045343,0.083126999,-0.028516104,5.18178355,4.094344562,0.113300003,0.044367168,0,
002542,2017-12-31,2017,E48,0,土木工程建筑业,1,18.30436325,0.012996316,0.06720271,22.6474514,0.970425725,0.00210516,0.349900007,0.333333343,0.059733,0.070804998,0.02193048,5.361292166,4.219507705,0.081100002,0.048113406,0,
002543,2011-12-31,2011,C38,1,电气机械及器材制造业,1,18.04029655,0.024776837,0.354657561,21.73814392,0.26170221,0.00146829,0.382499993,0.428571433,0.032590002,0.152351007,-0.072335601,5.620400866,2.302585093,0.173199996,0.354657561,0,
002543,2012-12-31,2012,C38,1,电气机械及器材制造业,1,18.51984024,0.035320032,0.261746049,21.86314392,0.331828147,0.00157878,0.382499993,0.428571433,0.041072998,0.097346999,0.051027536,5.762051383,3.044522438,0.143900007,0.261746049,0,
002543,2013-12-31,2013,C38,1,电气机械及器材制造业,1,18.74021912,0.038689803,0.213323087,21.99239731,0.40338698,0.00212659,0.382499993,0.428571433,0.058180999,0.101649001,0.089577392,6.126869184,3.401197382,0.135900006,0.213323087,0,23.3411511
002543,2014-12-31,2014,C38,1,电气机械及器材制造业,1,18.8670063,0.041599412,0.151097059,22.04667473,0.455623806,0.00077248,0.382499993,0.428571433,0.042257998,0.104341999,0.055175144,6.37502482,3.784189634,0.110100001,0.143247649,0,18.91876956
002543,2015-12-31,2015,C38,1,电气机械及器材制造业,1,18.92092896,0.038748752,0.180119395,22.17158508,0.508612156,0.00053926,0.382499993,0.428571433,0.051922999,0.118124001,0.159461811,6.620073207,4.127134385,0.133399993,0.169746578,0,19.16262285
002543,2016-12-31,2016,C38,1,电气机械及器材制造业,1,18.97776794,0.034291383,0.246076599,22.35062981,0.741449714,0.00183028,0.382499993,0.428571433,0.059546001,0.149825007,0.17365627,6.800170068,4.394449155,0.113300003,0.237404197,0,19.48539148
002543,2018-12-31,2018,C38,1,电气机械及器材制造业,1,19.29232597,0.035163499,0.30713284,22.64007187,0.972607017,0.00058472,0.296599984,0.333333343,0.064809002,0.149425,0.015026621,,,0.069899999,0.13885656,0,
002544,2012-12-31,2012,I65,0,软件和信息技术服务业,1,18.19709396,0.044552285,0.395134032,21.30818558,0.773041308,0.00166528,0.351699978,0.363636374,0.072354369,0.087655999,0.045555297,4.762173935,4.189654742,0.143900007,0.39426443,1,
002544,2013-12-31,2013,I65,0,软件和信息技术服务业,1,18.43743896,0.049172506,0.308548808,21.44985962,0.935632348,0.00197656,0.351699978,0.363636374,0.073914997,0.093912996,0.010424017,5.187385806,4.624972813,0.135900006,0.305920988,1,
002545,2012-12-31,2012,C33,0,金属制品业,1,18.15682983,0.022079309,0.259269148,21.969944,0.285369217,-0.00097214,0.524500012,0.333333343,0.019920001,0.073101997,-0.017440503,4.127134385,1.609437912,0.143900007,0.257586718,0,15.45644714
002545,2013-12-31,2013,C33,0,金属制品业,1,18.07670021,0.016725481,0.124764718,22.16752243,0.491444468,4.187E-05,0.524500012,0.333333343,0.022260001,0.060254,0.045440152,4.077537444,1.945910149,0.135900006,0.124461837,0,20.30799279
002545,2014-12-31,2014,C33,0,金属制品业,1,17.58199501,0.010764061,0.206041321,22.11353683,0.398857862,-0.00414074,0.524500012,0.333333343,0.02172,0.018763,0.056596342,4.382026635,1.945910149,0.110100001,0.07670752,0,21.23146862
002545,2015-12-31,2015,C33,0,金属制品业,1,17.54668999,0.010273141,0.213609666,22.12491226,0.568993092,0.00193771,0.524500012,0.333333343,0.02217,0.022104001,0.059059825,4.49980967,2.397895273,0.133399993,0.069625117,0,
002545,2016-12-31,2016,C33,0,金属制品业,1,17.69434547,0.004478938,0.107188702,23.10271454,0.569166005,0.00397158,0.469199985,0.333333343,0.02232,0.028919,0.03928205,4.615120517,2.890371758,0.113300003,0.03952913,0,18.29738253
002545,2017-12-31,2017,C33,0,金属制品业,1,17.6494503,0.004213197,0.122306466,23.11898422,0.555773616,0.0023491,0.47209999,0.333333343,0.021648999,0.035874002,0.021420157,4.709530201,2.944438979,0.081100002,0.054642428,0,
002545,2018-12-31,2018,C33,0,金属制品业,1,17.59827042,0.003866428,0.12786682,23.15369415,0.518406749,0.00073397,0.475600004,0.333333343,0.019319,0.060958002,0.050783075,,,0.069899999,0.062764086,0,
002546,2011-12-31,2011,C38,1,电气机械及器材制造业,1,17.078825,0.022810092,0.670084059,20.85937691,0.123777635,0.00442864,0.585600019,0.375,0.02413,0.203079998,0.022921776,2.890371758,0,0.173199996,0.664574564,0,
002546,2012-12-31,2012,C38,1,电气机械及器材制造业,1,17.2500782,0.023238922,0.551419914,21.01200485,0.157880634,0.00275324,0.585600019,0.333333343,0.02689,0.158806995,0.132729039,3.583518938,1.609437912,0.143900007,0.550719976,0,19.11382792
002546,2013-12-31,2013,C38,1,电气机械及器材制造业,1,17.34357834,0.023954187,0.203354731,21.0751915,0.151901945,-0.0009145,0.585600019,0.333333343,0.02932,0.124314003,0.144958064,3.891820298,1.945910149,0.135900006,0.20312129,0,20.94800811
002546,2014-12-31,2014,C38,1,电气机械及器材制造业,1,17.47865105,0.022387154,0.229590446,21.27791977,0.250537097,0.00068599,0.535700023,0.333333343,0.024089999,0.118757002,0.059179619,4.454347296,2.48490665,0.110100001,0.217313737,0,21.1200265
002546,2015-12-31,2015,C38,1,电气机械及器材制造业,1,17.77708244,0.028424289,0.451081604,21.33759499,0.248513415,0.00338839,0.494800001,0.333333343,0.023770001,0.113903999,0.069776155,4.532599493,2.63905733,0.133399993,0.439672023,0,20.60897669
002546,2016-12-31,2016,C38,1,电气机械及器材制造业,1,17.93749619,0.019419778,0.554598689,21.87895966,0.108802259,-0.00248446,0.418599993,0.333333343,0.030680001,0.044317,0.032095663,4.727387819,2.944438979,0.113300003,0.546967626,0,21.83001163
002546,2017-12-31,2017,C38,1,电气机械及器材制造业,1,17.81622505,0.016231237,0.059096877,21.93704414,0.135141522,0.00063511,0.425099969,0.333333343,0.02328,0.037808999,0.059244625,4.94875989,3.295836866,0.081100002,0.052782409,0,22.57061768
002546,2018-12-31,2018,C38,1,电气机械及器材制造业,1,17.8290329,0.01625672,0.065041997,21.94828224,0.144512177,0.00137928,0.437400013,0.333333343,0.030509001,0.052474,0.044475049,,,0.069899999,0.059191741,0,
002547,2012-12-31,2012,C33,0,金属制品业,1,17.73647308,0.034608454,0.056985889,21.10013008,0.920931637,0.0008332,0.510200024,0.333333343,0.029434713,-0.109054998,0.117142439,3.988984047,2.079441542,0.143900007,0.056985889,0,
002547,2014-12-31,2014,C33,0,金属制品业,1,18.27746201,0.026572954,0.257575095,21.90532303,0.901595056,0.00783626,0.4296,0.333333343,0.034899998,0.084004998,0.096284978,4.317488114,2.63905733,0.110100001,0.257452428,0,
002547,2015-12-31,2015,C33,0,金属制品业,1,18.21980667,0.023291152,0.097773477,21.97948837,0.865121007,-0.0004613,0.4296,0.333333343,0.046300001,0.101774998,0.044478245,4.442651256,2.564949357,0.133399993,0.097659588,0,21.36645042
002548,2012-12-31,2012,C13,0,农副食品加工业,1,17.22540665,0.031543933,0.541898489,20.68178177,0.16840212,0.0018583,0.709100008,0.333333343,0.038741924,0.068655998,0.067823716,1.945910149,1.098612289,0.143900007,0.541245937,0,
002548,2013-12-31,2013,C13,0,农副食品加工业,1,17.42926788,0.036729291,0.322251379,20.73344803,0.229673937,0.00125042,0.709100008,0.375,0.050058998,0.052058,-0.017028427,2.079441542,1.386294361,0.135900006,0.321773052,0,19.46095746
002548,2014-12-31,2014,C13,0,农副食品加工业,1,17.53541565,0.041354842,0.216699049,20.7209816,0.203533381,-1.051E-05,0.535899997,0.428571433,0.064741999,0.075847998,-0.009652474,2.197224577,1.609437912,0.110100001,0.159813777,0,19.41393252
002548,2015-12-31,2015,C13,0,农副食品加工业,1,17.22988319,0.012440928,0.349020779,21.61664581,0.475438654,0.00260097,0.433800012,0.428571433,0.042011,0.086529002,0.116898008,3.258096538,2.564949357,0.133399993,0.319286913,0,18.82614585
002548,2016-12-31,2016,C13,0,农副食品加工业,1,17.68826866,0.014106386,0.160423145,21.94939613,0.742429256,0.00103002,0.409500003,0.5,0.056123,0.096493997,-0.014280454,3.401197382,2.772588722,0.113300003,0.1186013,0,18.0640058
002548,2017-12-31,2017,C13,0,农副食品加工业,1,17.81100655,0.015469453,0.158262879,21.97989464,0.881470859,0.00108039,0.396500021,0.428571433,0.056768,0.055526,0.059320275,4.043051268,3.401197382,0.081100002,0.11445903,0,
002549,2012-12-31,2012,C41,0,其他制造业,1,15.77659607,0.008065914,0.230027914,20.59670448,0.169503957,-0.00030426,0.652499974,0.375,0.013701,0.055108,0.041475002,0.693147181,0.693147181,0.143900007,0.228634045,0,
002549,2013-12-31,2013,C41,0,其他制造业,1,15.92626667,0.007640987,0.208016723,20.80049515,0.357663095,0.008049089,0.652499974,0.375,0.015449,0.075944997,0.028525209,1.945910149,1.609437912,0.135900006,0.207063973,0,
002549,2014-12-31,2014,N77,0,生态保护和环境治理业,1,16.68024445,0.014679004,0.153852284,20.90158081,0.421490669,0.00127266,0.652499974,0.375,0.01558,0.038389001,0.063868254,2.397895273,2.197224577,0.110100001,0.152944565,0,
002549,2015-12-31,2015,N77,0,生态保护和环境治理业,1,16.81866646,0.016845765,0.144775331,20.90232086,0.36926195,-0.00420444,0.645099998,0.375,0.015575,-0.053116001,0.071572006,2.708050201,2.48490665,0.133399993,0.144387335,0,
002549,2016-12-31,2016,N77,0,生态保护和环境治理业,1,16.58868217,0.013838431,0.091929451,20.86898804,0.286095142,0.00778507,0.645099998,0.375,0.017480001,0.023774,0.071878798,2.772588722,2.564949357,0.113300003,0.091591217,0,
002549,2017-12-31,2017,N77,0,生态保护和环境治理业,1,16.88284492,0.017846951,0.176725209,20.9087677,0.341281652,0.00585962,0.645099998,0.375,0.02382,0.060231999,0.126224801,2.833213344,2.63905733,0.081100002,0.176205382,0,
002549,2018-12-31,2018,N77,0,生态保护和环境治理业,1,16.98176956,0.016787425,0.140728459,21.06889534,0.460665971,0.00178091,0.645099998,0.375,0.030701,0.103992,0.155988976,,,0.069899999,0.140728459,0,
002550,2011-12-31,2011,C27,1,医药制造业,1,17.02713966,0.013392931,0.711220324,21.340168,0.049301021,-0.00355631,0.227999985,0.444444448,0.039329998,0.139312997,0.07922627,1.098612289,1.386294361,0.173199996,0.688622475,0,
002550,2012-12-31,2012,C27,1,医药制造业,1,17.315588,0.017182963,0.646074831,21.37942505,0.046802126,-0.00012283,0.227999985,0.444444448,0.072557002,0.087332003,0.103676818,1.386294361,1.609437912,0.143900007,0.632885695,0,19.09535153
002550,2013-12-31,2013,C27,1,医药制造业,1,17.54546928,0.020170191,0.276748031,21.44901848,0.048599094,0.00181431,0.227999985,0.444444448,0.075998001,0.094645999,0.077662237,1.609437912,1.791759469,0.135900006,0.271979332,0,
002550,2015-12-31,2015,C27,1,医药制造业,1,17.53560829,0.014566326,0.078634262,21.76465034,0.234769106,-0.00070656,0.227999985,0.333333343,0.101791002,0.118492998,0.10112606,3.713572067,3.688879454,0.133399993,0.062333483,0,21.24295804
002550,2016-12-31,2016,C27,1,医药制造业,1,17.60846519,0.014630576,0.066173829,21.83310699,0.251319647,0.00025544,0.227999985,0.333333343,0.09939,0.095224999,0.072849058,4.262679877,4.234106505,0.113300003,0.048201464,0,21.17889794
002550,2017-12-31,2017,C27,1,医药制造业,1,17.9666481,0.020860657,0.071709424,21.83653831,0.24110499,0.00372335,0.199500009,0.375,0.097543001,0.071722001,0.029076912,4.477336814,4.394449155,0.081100002,0.061209347,0,
002550,2018-12-31,2018,C27,1,医药制造业,1,18.04329681,0.02157281,0.131996647,21.87961769,0.252190858,0.0024047,0.199500009,0.375,0.102985002,0.084568001,0.008006109,,,0.069899999,0.131996647,0,
002551,2012-12-31,2012,C35,1,专用设备制造业,1,16.24266815,0.007434997,0.623222172,21.14422607,0.249070913,0.002092,0.423800021,0.333333343,0.01991,0.049697999,0.020830927,2.995732274,1.386294361,0.143900007,0.584616244,0,
002551,2013-12-31,2013,C35,1,专用设备制造业,1,16.8491745,0.010287994,0.350109726,21.42595291,0.51254952,0.00734793,0.423800021,0.333333343,0.022994,0.060663,-0.041884825,4.077537444,1.945910149,0.135900006,0.322068632,0,
002551,2014-12-31,2014,C35,1,专用设备制造业,1,17.25076103,0.01317193,0.256645948,21.58042908,0.61751616,0.00596355,0.407799989,0.333333343,0.025350999,0.079521,-0.005963174,4.143134726,2.079441542,0.110100001,0.236830503,0,
002551,2015-12-31,2015,C35,1,专用设备制造业,1,17.54103851,0.014025819,0.1445117,21.80789375,0.870674193,0.00428138,0.407799989,0.333333343,0.03387,0.095899999,0.073563181,4.65396035,2.48490665,0.133399993,0.130452573,0,
002551,2016-12-31,2016,C35,1,专用设备制造业,1,17.64407349,0.011334226,0.299432278,22.12400246,0.869338036,0.00167873,0.419099987,0.333333343,0.036653999,0.072659999,0.069345847,4.584967479,2.708050201,0.113300003,0.129103303,0,
002551,2017-12-31,2017,C35,1,专用设备制造业,1,17.74175072,0.011765947,0.185560659,22.18429565,0.612446308,0.00031051,0.395800024,0.333333343,0.038919002,0.078105003,0.054610655,4.709530201,2.772588722,0.081100002,0.177211627,0,
002551,2018-12-31,2018,C35,1,专用设备制造业,1,17.64926338,0.011264438,0.142019793,22.13536835,0.477735102,-0.00187416,0.395800024,0.333333343,0.043875001,0.049428999,0.010285074,,,0.069899999,0.112143613,0,
002552,2011-12-31,2011,C34,0,通用设备制造业,1,16.62074852,0.018627193,0.389950633,20.60387993,0.122243956,0.00100856,0.435000002,0.428571433,0.023673,0.135123,0.011820804,1.386294361,0.693147181,0.173199996,0.382203013,0,
002552,2012-12-31,2012,C34,0,通用设备制造业,1,16.30474091,0.013749347,0.244625539,20.59150505,0.087651782,-0.00268127,0.435000002,0.428571433,0.02004,0.056510001,0.092531472,2.197224577,1.098612289,0.143900007,0.243468076,0,
002552,2013-12-31,2013,C34,0,通用设备制造业,1,15.95884228,0.009803221,0.078334369,20.5838871,0.08323466,-0.0033627,0.435000002,0.428571433,0.023295,0.015096,-0.001675952,2.890371758,1.945910149,0.135900006,0.078049153,0,19.79439632
002552,2014-12-31,2014,C34,0,通用设备制造业,1,16.10519218,0.010855877,0.029912943,20.62824059,0.122920029,0.0049963,0.435000002,0.428571433,0.02568,0.017673999,0.015213842,3.17805383,2.197224577,0.110100001,0.02649161,0,17.72753356
002552,2015-12-31,2015,C34,0,通用设备制造业,1,16.52995491,0.01192211,0.029912943,20.95931625,0.567048609,-1.36E-05,0.328300029,0.5,0.027163001,0.005247,0.029136393,3.555348061,2.397895273,0.133399993,0.028065128,0,
002552,2016-12-31,2016,C34,0,通用设备制造业,1,16.50084496,0.012717301,0.107829235,20.86563683,0.610045135,-0.0044381,0.328300029,0.333333343,0.032473002,-0.215627998,0.080819868,4.043051268,2.944438979,0.113300003,0.028228112,0,
002552,2017-12-31,2017,C34,0,通用设备制造业,1,16.63405991,0.018792426,0.067113355,20.60836029,0.503649652,0.00323726,0.321699977,0.333333343,0.025927,-0.206386,0.069716796,4.276666119,3.17805383,0.081100002,0.047102015,0,
002552,2018-12-31,2018,C34,0,通用设备制造业,1,16.39774132,0.016973531,0.044536192,20.47384071,0.284842908,0.00303146,0.321699977,0.333333343,0.027480001,0.047837999,0.043024793,,,0.069899999,0.044536192,0,
002553,2011-12-31,2011,C34,0,通用设备制造业,1,16.02587128,0.015973613,0.531295598,20.1626873,0.077746011,0.00065518,0.395999998,0.333333343,0.018882001,0.110596001,0.063320421,3.63758616,1.791759469,0.173199996,0.531295598,0,
002553,2012-12-31,2012,C34,0,通用设备制造业,1,15.99609375,0.014678817,0.545205534,20.21744347,0.076099925,0.00025577,0.395999998,0.333333343,0.018110542,0.072232001,0.09240479,3.912023005,2.197224577,0.143900007,0.545205534,0,
002553,2013-12-31,2013,C34,0,通用设备制造业,1,16.01563454,0.013912585,0.17747201,20.29059601,0.083349481,0.00135643,0.395999998,0.333333343,0.021641999,0.081425004,0.092425145,4.060443011,2.197224577,0.135900006,0.17747201,0,
002553,2014-12-31,2014,C34,0,通用设备制造业,1,16.30490112,0.017876446,0.229506075,20.32917213,0.078902736,0.00125285,0.395999998,0.375,0.020931,0.106660999,0.091989733,4.189654742,2.302585093,0.110100001,0.229209468,0,19.52924336
002553,2015-12-31,2015,C34,0,通用设备制造业,1,16.22654915,0.015703084,0.227371112,20.38044739,0.082951918,2.665E-05,0.395999998,0.333333343,0.019366,0.101879001,0.090341546,4.219507705,2.564949357,0.133399993,0.090706676,0,19.48883383
002553,2016-12-31,2016,C34,0,通用设备制造业,1,16.64423752,0.022479989,0.234729663,20.43936729,0.086544007,0.00059173,0.395999998,0.333333343,0.025904,0.107217997,0.092543788,4.663439094,3.044522438,0.113300003,0.089945205,0,20.17853866
002553,2017-12-31,2017,C34,0,通用设备制造业,1,16.772295,0.024591926,0.253422081,20.47763252,0.114499748,0.00216572,0.395999998,0.333333343,0.027119,0.112632997,0.101022147,4.770684624,3.17805383,0.081100002,0.114073023,0,19.72901356
002553,2018-12-31,2018,C34,0,通用设备制造业,1,17.0439682,0.031432781,0.249035269,20.50387192,0.111550406,9.543E-05,0.395999998,0.333333343,0.025711,0.126607001,0.055825651,,,0.069899999,0.138201594,0,
002554,2011-12-31,2011,B11,0,开采辅助活动,1,16.88401985,0.016171724,0.525936544,21.00851059,0.145012572,0.0036295,0.168200001,0.444444448,0.046758,0.127783999,-0.005870013,3.33220451,1.386294361,0.173199996,0.519117475,0,
002554,2012-12-31,2012,B11,0,开采辅助活动,1,17.0392952,0.015970588,0.368850559,21.17630005,0.275448382,0.00262509,0.168200001,0.444444448,0.056445971,0.080190003,0.052189972,3.496507561,2.397895273,0.143900007,0.365817785,0,
002554,2013-12-31,2013,B11,0,开采辅助活动,1,17.27717209,0.017032428,0.198015705,21.34980965,0.372778505,0.00865394,0.168200001,0.444444448,0.059464,0.091375001,-0.024275919,3.912023005,2.397895273,0.135900006,0.197744831,0,
002554,2014-12-31,2014,B11,0,开采辅助活动,1,17.61508179,0.016247472,0.157561019,21.73489952,0.82093966,0.00452013,0.168200001,0.333333343,0.071727999,0.122372001,0.038637158,4.127134385,2.48490665,0.110100001,0.15512979,0,
002554,2015-12-31,2015,B11,0,开采辅助活动,1,17.70415878,0.015145104,0.179369792,21.89423752,0.520927906,-0.00016191,0.176100001,0.333333343,0.049206,0.094563998,0.004928395,4.394449155,2.63905733,0.133399993,0.177550629,0,
002555,2012-12-31,2012,C36,0,汽车制造业,1,16.46112251,0.017172072,0.366225183,20.52559471,0.06017831,-0.00086127,0.221200004,0.444444448,0.082809001,0.016723,0.029542845,3.465735903,0.693147181,0.143900007,0.365487486,0,
002555,2013-12-31,2013,C36,0,汽车制造业,1,16.42609787,0.016985366,0.36547026,20.50149918,0.086184241,-0.00167973,0.221200004,0.444444448,0.055303998,0.004871,0.060977507,2.833213344,0.693147181,0.135900006,0.363829911,0,
002555,2014-12-31,2014,C36,0,汽车制造业,1,17.16573334,0.008347517,0.202151805,21.95152473,0.202106863,0.01326676,0.230100006,0.444444448,0.045309,0.032754,0.026816826,2.890371758,1.098612289,0.110100001,0.174399868,0,18.31532023
002555,2015-12-31,2015,C36,0,汽车制造业,1,19.4130497,0.058348197,0.302462488,22.25437737,0.245864645,0.019982181,0.230100006,0.444444448,0.102596998,0.28136,0.233866662,3.258096538,1.098612289,0.133399993,0.240042046,0,19.83166772
002555,2016-12-31,2016,I64,0,互联网和相关服务,1,19.57652473,0.04974309,0.251210064,22.57740784,0.350392818,0.00126934,0.193599999,0.444444448,0.126506001,0.288307011,0.164720327,3.36729583,0.693147181,0.113300003,0.128278315,0,20.60594519
002555,2017-12-31,2017,I64,0,互联网和相关服务,1,19.90022469,0.047935367,0.268988878,22.93812752,0.257110894,0.00179298,0.187900007,0.444444448,0.141749993,0.305680007,0.199985638,3.610917913,2.079441542,0.081100002,0.172585934,0,21.47579923
002555,2018-12-31,2018,I64,0,互联网和相关服务,1,20.10678482,0.064299241,0.31590417,22.8509922,0.373269618,0.002333,0.189999998,0.5,0.166707993,0.171850994,0.232788131,,,0.069899999,0.182587981,0,
002557,2012-12-31,2012,C13,0,农副食品加工业,1,16.47577095,0.004339204,0.488137305,21.91583443,0.244386509,4.019E-05,0.487500012,0.333333343,0.033169001,0.114009999,0.090033285,3.988984047,1.386294361,0.143900007,0.486157238,0,17.15801894
002557,2013-12-31,2013,C13,0,农副食品加工业,1,15.99365616,0.002280793,0.121124536,22.07688904,0.434456348,0.00086769,0.487500012,0.333333343,0.048900001,0.095931999,-0.000345824,4.189654742,1.945910149,0.135900006,0.111860603,0,20.4256681
002557,2014-12-31,2014,C13,0,农副食品加工业,1,16.02308273,0.002124354,0.159304366,22.17737007,0.518164337,0.00041755,0.489199996,0.428571433,0.048799999,0.105921,0.036752708,4.304065093,2.197224577,0.110100001,0.156166047,0,21.63960457
002557,2015-12-31,2015,C13,0,农副食品加工业,1,16.49918556,0.003195678,0.077219263,22.24514198,0.562749684,0.00063645,0.499500006,0.428571433,0.045699999,0.126991004,0.058227208,4.369447852,2.397895273,0.133399993,0.076846175,0,21.80655465
002557,2016-12-31,2016,C13,0,农副食品加工业,1,16.49197197,0.003443863,0.054565609,22.16313362,0.392104864,0.00060893,0.499500006,0.428571433,0.033399999,0.120426998,0.111928396,4.369447852,2.397895273,0.113300003,0.054498523,0,21.95261395
002557,2017-12-31,2017,C13,0,农副食品加工业,1,16.87576675,0.004564311,0.050425138,22.26525497,0.492447257,0.00025541,0.499500006,0.428571433,0.029348999,0.104390003,0.062672496,4.48863637,2.397895273,0.081100002,0.050142091,0,22.21012473
002557,2018-12-31,2018,C13,0,农副食品加工业,1,17.04194069,0.004912033,0.073363222,22.35800743,0.526583612,0.0016496,0.485000014,0.428571433,0.032882001,0.136058003,0.145632163,,,0.069899999,0.073363222,0,
